id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
777305,Elegant Beachfront Home. Balcony & Parking,2516345,Jaco,,Ward 23,-33.81565,18.47259,Entire home/apt,915,3,6,2019-11-23,0.10,73,298
777329,Complete Modern Living. Urban Location. Canal View,2516345,Jaco,,Ward 55,-33.89083,18.51507,Entire home/apt,746,3,3,2019-08-04,0.05,73,341
778089,Tristan's Beach House - Cape Town,2130446,Heather & Tristan,,Ward 61,-34.13929,18.32994,Entire home/apt,3494,2,7,2019-12-26,0.09,3,357
782166,Wessels House Studio,2604213,Chris,,Ward 115,-33.91184,18.41323,Entire home/apt,1196,1,21,2019-11-14,0.25,2,316
782208,Wessels House-Home from home private Garden & pool,2604213,Chris,,Ward 115,-33.91214,18.41259,Entire home/apt,8146,3,138,2019-12-16,1.62,2,266
782288,Cape Town Holiday House,4126076,Lisa,,Ward 69,-34.13666,18.36235,Entire home/apt,1501,4,8,2019-12-19,0.09,1,0
784349,Stay at the foot of Table Mountain!,4136097,Ralf,,Ward 77,-33.94423,18.41244,Entire home/apt,1614,2,26,2019-11-09,0.32,3,284
790177,Gables Rest Self Catering Unit Somerset West,4171143,Diana,,Ward 84,-34.0808,18.85997,Entire home/apt,1150,3,1,2018-01-01,0.04,1,365
794734,2 bedroom with a spectacular view,1148285,Elli,,Ward 77,-33.93428,18.40125,Entire home/apt,929,5,4,2019-10-15,0.05,1,0
795400,"Woodstock House, Cape Town",4190050,Rob,,Ward 57,-33.93214,18.45167,Entire home/apt,1097,7,6,2019-01-07,0.10,1,179
795614,Architectural Home Magnificent View,4173981,Lisa,,Ward 77,-33.92839,18.40357,Entire home/apt,4122,10,16,2019-05-03,0.22,2,65
797038,Lovely Warm Woodstock Home,4198184,Jörg,,Ward 57,-33.93198,18.45045,Entire home/apt,1108,7,19,2019-05-27,0.22,2,0
800546,Glen Beach Villa Three Beach Views and Great Location,4214801,Mary-Louise,,Ward 54,-33.94723,18.37812,Entire home/apt,4995,1,39,2019-12-20,0.66,13,303
800623,Glen Beach Penthouse Boasts Exceptional Location,4214801,Mary-Louise,,Ward 54,-33.94785,18.37722,Entire home/apt,3996,1,53,2019-12-08,0.90,13,227
801399,"Bright, Colorful Green Point Apartment, Exclusive Poolside Views of the Ocean.",4218169,Roy,,Ward 115,-33.91125,18.40129,Entire home/apt,999,3,51,2019-12-15,0.64,3,228
801922,"19 LOADER STR, De Waterkant",4218169,Roy,,Ward 77,-33.9146,18.41388,Entire home/apt,1196,4,20,2019-12-15,0.27,3,282
801953,123 Ocean View Dr Apartment,4218169,Roy,,Ward 115,-33.91112,18.40273,Entire home/apt,900,3,32,2018-11-28,0.50,3,311
801981,The Perfect Holiday Home in Cape Town,4221634,Tim,,Ward 74,-34.04129,18.36164,Entire home/apt,2666,4,11,2019-12-26,0.15,2,356
807366,Cosy Cape Town Beach Cottage In Security Estate,4248754,Michaela,,Ward 55,-33.8846,18.48588,Entire home/apt,1097,4,22,2019-10-04,0.32,1,193
810042,Pineapple Cottage - Kalk Bay,4260566,Carol,,Ward 64,-34.12919,18.448,Entire home/apt,1150,3,9,2019-12-05,0.11,2,149
811611,8 On Burnside Under Table Mountain!,4267926,Ursula,,Ward 115,-33.93058,18.40854,Entire home/apt,1013,2,217,2019-12-18,2.64,1,305
812750,Lovely Room in 'The White House',3576139,Angela,,Ward 57,-33.93595,18.44451,Private room,407,2,75,2019-09-21,0.88,3,356
820332,The Lions Guest House–Elephant Room,539579,Antony,,Ward 77,-33.93135,18.40631,Private room,1773,1,8,2016-01-07,0.11,9,347
833429,Apartment Jade,615652,Doreen,,Ward 77,-33.93544,18.41819,Entire home/apt,2504,4,0,,,6,26
841353,Leopard Room  -Lions Guest House,539579,Antony,,Ward 77,-33.93247,18.40552,Private room,1773,1,6,2018-02-25,0.07,9,338
841355,Rhino Room - Lions Guest House ,539579,Antony,,Ward 77,-33.93103,18.40462,Private room,1759,1,20,2017-02-19,0.24,9,328
841358,Whale Room - Lions Guest House,539579,Antony,,Ward 77,-33.93191,18.40499,Private room,1745,1,1,2015-04-26,0.02,9,321
842387,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93036,18.40597,Private room,464,2,71,2019-12-03,0.85,14,336
847143,Zaida's Spacious Garden Cottage,3849182,Zaida,,Ward 60,-33.9839,18.50215,Private room,687,3,0,,,7,353
847188,Zaida's Private Backpackers Den,3849182,Zaida,,Ward 60,-33.98424,18.50183,Private room,351,1,3,2017-01-25,0.04,7,348
847217,Zaida's Comfy. Cozy Guest Rooms,3849182,Zaida,,Ward 60,-33.98265,18.50383,Private room,393,5,2,2019-02-28,0.03,7,359
848061,Blue Charm Garden Cottage,4427614,Tania,,Ward 63,-34.01896,18.48062,Private room,603,2,11,2019-11-22,0.13,1,338
851342,Stunning apt on Clifton 1st beach,4444748,Percival,,Ward 54,-33.93507,18.37913,Entire home/apt,1196,2,169,2019-12-23,2.01,1,292
855361,"Spacious, Peaceful Estate with Mountain Views",4468950,Ashley & Debbie,,Ward 74,-34.016,18.36284,Entire home/apt,1501,2,17,2019-09-25,0.22,3,256
857701,Bay Splendour in Simon's Town (Self Catering),4486696,Fatima,,Ward 61,-34.18086,18.42311,Entire home/apt,1501,2,11,2019-12-23,0.45,1,334
858532,Stylish Fully Equipped City Loft,4492187,David,,Ward 115,-33.92607,18.42532,Entire home/apt,900,1,26,2019-12-08,0.37,1,302
861257,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93127,18.40533,Private room,521,2,33,2019-12-05,0.44,14,351
866278,Unusual historic gem in the city of Cape Town,4550850,Garfield,,Ward 77,-33.91961,18.41614,Entire home/apt,800,2,146,2019-12-01,2.14,1,0
867807,Graaff Ave Milnerton,4566956,Jaco,,Ward 55,-33.87577,18.49855,Private room,1880,1,0,,,1,365
875916,Llandudno Penthouse 5 minutes from the beach,4625439,Maureen,,Ward 74,-34.00828,18.34458,Entire home/apt,1501,2,2,2019-12-14,0.15,4,317
879450,Mountain View Studio Apartment,692331,Louie,,Ward 58,-33.97675,18.47225,Entire home/apt,1055,2,72,2019-04-21,0.94,2,329
881590,THE SEXIEST APARTMENT FOR 4 IN Cape Town,2467055,Crispin & Ute,,Ward 115,-33.92947,18.42326,Entire home/apt,2040,5,21,2019-02-01,0.33,2,308
887577,Lakehouse on the water in Ecoestate,4706907,Bridget,,Ward 69,-34.11762,18.37963,Entire home/apt,7015,10,1,2019-01-02,0.08,1,357
891240,Garden Studio,4735145,Alison,,Ward 71,-34.06974,18.41499,Entire home/apt,844,2,22,2019-11-23,0.26,3,0
893053,At Greenmarket Place apartment - stunning views,4749338,Katia,,Ward 115,-33.92339,18.42119,Entire home/apt,844,2,29,2019-12-02,0.41,2,312
897063,Beautiful & Central,3007944,Ian,,Ward 115,-33.91233,18.41226,Entire home/apt,703,2,63,2016-03-22,0.75,2,307
899774,The VIEW!! ★ Perfect for Longer Stays,4803091,Amelia,,Ward 77,-33.93457,18.41888,Entire home/apt,547,5,45,2019-12-03,0.55,1,0
900141,"Kapstadt, Milnerton Garden Cottage",4806391,Peter,,Ward 55,-33.87805,18.4963,Entire home/apt,940,4,9,2019-02-16,0.15,1,317
900802,Belvedere on Barkley - Oak Suite,4812503,June,,Ward 58,-33.96002,18.48096,Private room,673,2,0,,,2,298
906093,Table Mountain View Bachelor Home Away From Home,2469634,Clyde,,Ward 115,-33.91278,18.41511,Entire home/apt,1055,3,43,2019-12-14,0.55,2,359
911211,The Loft,615652,Doreen,,Ward 77,-33.93239,18.40735,Entire home/apt,3532,1,21,2016-04-11,0.28,6,296
911367,Island Views 302,3961453,Jolene,,Ward 55,-33.89118,18.48479,Entire home/apt,2259,2,5,2019-02-28,0.06,93,346
919640,luxury home in upmarket constantia ,4940476,Andrew,,Ward 73,-34.02218,18.45549,Entire home/apt,7015,14,0,,,1,365
924525,Neptune Isle 301,3961453,Jolene,,Ward 55,-33.89386,18.48147,Entire home/apt,2259,2,3,2019-04-22,0.09,93,348
930318,Penthouse with Panoramic Sea Views,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.95952,18.3757,Entire home/apt,6599,3,6,2019-05-20,0.08,9,227
930469,Penthouse with Sweeping Sea and Mountain Views,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96061,18.37578,Entire home/apt,8470,3,9,2019-10-19,0.40,9,297
930476,Breathtaking Ocean Views from a Luxury Beach Villa,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96123,18.37603,Entire home/apt,9131,3,7,2019-07-26,0.23,9,235
930482,Contemporary Serviced Apartment near Bakoven Beaches,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.9602,18.37469,Entire home/apt,22005,1,4,2019-03-03,0.20,9,275
930488,"Best location with pool, 50 meters to Beach",5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96124,18.37493,Entire home/apt,9131,3,7,2019-11-19,0.27,9,310
933618,"Primaview, Camps Bay, Cape Town",5033305,Jono,,Ward 54,-33.95355,18.38767,Entire home/apt,1389,4,147,2019-12-14,1.77,1,132
957549,Braemar Cottage,5207475,Beth,,Ward 57,-33.95111,18.48185,Entire home/apt,954,3,39,2019-08-14,0.53,1,332
988881,"Long lease, Cape Town, unfurnished.",5428414,Naomi,,Ward 74,-34.03302,18.36112,Entire home/apt,365,360,0,,,1,365
991674,"Spacious, light, idyllic family home",5446179,Stephen,,Ward 64,-34.08967,18.46343,Entire home/apt,1754,4,2,2018-12-28,0.08,1,304
1002060,Harbour Lights-Simon's Town,5510268,Natalie,,Ward 61,-34.19596,18.44073,Entire home/apt,1529,2,11,2019-03-11,0.29,4,351
1004855,"2 Bed apt, close to Camps Bay beach with a garage",5527126,Elize,,Ward 54,-33.96421,18.37701,Entire home/apt,1702,3,6,2018-11-19,0.08,17,311
1005168,"Sea view Villa in Secure Gated  Estate ,Cape Town",5528437,Nicky,,Ward 74,-34.01217,18.35776,Entire home/apt,5500,7,10,2019-12-28,0.16,1,0
1007850,"Afribode Alexander's, Mutual Heights 904 Cape Town",5509428,Afribode,,Ward 115,-33.92368,18.42208,Entire home/apt,996,3,5,2017-05-07,0.10,44,0
1012627,Afribode Acacia Place - Cape Town one-bedroom loft,5509428,Afribode,,Ward 115,-33.92439,18.42294,Entire home/apt,985,1,5,2019-11-10,0.17,44,359
1012712,Afribode AfriNest - colourful 2-bedroom loft,5509428,Afribode,,Ward 115,-33.92479,18.42163,Entire home/apt,1196,1,5,2019-04-08,0.08,44,293
1013146,Gorgeous and comfortable home with warm family,807223,Katrine,,Ward 59,-33.99796,18.46698,Private room,324,2,16,2019-01-19,0.22,3,0
1019660,DUCKS CROSSING,5613711,Sandra,,Ward 73,-34.04447,18.4619,Entire home/apt,2406,2,0,,,1,362
1020466,Family beachouse in Scarborough!,5617221,Fiona,,Ward 61,-34.19879,18.37575,Entire home/apt,1182,3,34,2019-12-27,0.45,1,271
1022524,Clifton Beach House Seascape,5629456,Gavin,,Ward 54,-33.93998,18.3754,Entire home/apt,5501,3,10,2019-10-29,0.20,4,327
1028593,Bright 5 bedroom house walking distance to beach,5659582,Katrin,,Ward 61,-34.13939,18.32288,Entire home/apt,2147,2,38,2019-12-12,0.50,2,0
1030213,SERENITY LODGE - ANTONY'S PLACE,539579,Antony,,Ward 77,-33.94439,18.4211,Entire home/apt,1698,1,6,2018-02-27,0.08,9,296
1040292,Afribode Antares 704 Mutual Heights loft apartment,5509428,Afribode,,Ward 115,-33.92344,18.42298,Entire home/apt,1013,3,3,2015-04-07,0.05,44,340
1040329,Afribode Cape Citi Loft - Mutual 712 one bedroom,5509428,Afribode,,Ward 115,-33.92486,18.42288,Entire home/apt,1337,1,8,2017-07-10,0.12,44,320
1040458,Large self catering en-suites,5728726,Mark,,Ward 115,-33.91206,18.41139,Private room,1562,6,8,2016-02-28,0.11,2,0
1041231,Live the life,5728726,Mark,,Ward 115,-33.9123,18.41308,Entire home/apt,1562,5,9,2016-02-20,0.15,2,42
1041398,Modern Sea View Villa in Camps Bay,4073500,James,,Ward 54,-33.95919,18.38191,Entire home/apt,3503,2,19,2019-03-11,0.24,3,320
1041922,Affordable Six Bed Sea View Villa W/pool in Camps Bay,4073500,James,,Ward 54,-33.95817,18.38035,Entire home/apt,6275,2,45,2019-10-14,0.63,3,281
1043446,"Afribode Mutual Heights 715, views of Cape Town",5509428,Afribode,,Ward 115,-33.92345,18.42201,Entire home/apt,985,1,2,2016-01-06,0.03,44,319
1044058,Afribode Mutual Heights 810 One-bedroom Cape Town,5509428,Afribode,,Ward 115,-33.92291,18.4234,Entire home/apt,985,1,5,2019-02-25,0.07,44,331
1044351,Afribode Citi-Loft 1-bedroom in Mutual Heights 911,5509428,Afribode,,Ward 115,-33.92483,18.42346,Entire home/apt,985,1,1,2014-01-05,0.01,44,346
1046611,Between the Sea & the City,5762466,Kate,,Ward 77,-33.93621,18.41708,Private room,1337,2,18,2018-03-11,0.22,1,14
1046677,"African Icon, The Icon 501",5509428,Afribode,,Ward 115,-33.91901,18.42328,Entire home/apt,985,1,4,2016-04-23,0.09,44,325
1047449,"Afribode Aeicon Suite in Icon 1001, Cape Town",5509428,Afribode,,Ward 115,-33.9185,18.42469,Entire home/apt,985,1,2,2016-05-20,0.04,44,313
1048451,Beautiful Beach Flat,5589045,Shereeze,,Ward 107,-33.82312,18.47778,Entire home/apt,1108,3,5,2019-12-14,0.07,1,0
1049588,Afribode Icon 1110 Two Bedroom Cape Town Apartment,5509428,Afribode,,Ward 115,-33.91879,18.4229,Hotel room,1337,1,16,2019-03-28,0.21,44,315
1049807,Afribode Rockefellers 106 in Trendy Cape Town,5509428,Afribode,,Ward 115,-33.91525,18.41952,Hotel room,1294,3,6,2019-02-24,0.08,44,305
1049961,Afribode Adenium seafront promenade apartment,5509428,Afribode,,Ward 115,-33.89982,18.40485,Entire home/apt,1305,1,1,2014-08-23,0.02,44,294
1050007,Studio Martini best central Cape Town location,5509428,Afribode,,Ward 115,-33.92666,18.41511,Hotel room,886,1,10,2019-03-05,0.21,44,322
1058642,Camps Bay Guesthouse,5807357,Michaeljon,,Ward 54,-33.95236,18.38364,Entire home/apt,2904,2,167,2019-12-22,3.40,1,143
1062195,Lush garden room in spacious Woodstock villa,3681463,Mark &  Annette,,Ward 57,-33.93128,18.45597,Private room,281,3,82,2019-12-17,1.08,2,328
1067896,Creative 1BD cottage in Constantia,1823537,Margot,,Ward 73,-34.02178,18.45929,Entire home/apt,687,2,29,2018-03-30,0.38,1,314
1069441,Walk to Beach! Large Holiday House,5883506,Jan,,Ward 54,-33.95102,18.38212,Entire home/apt,1782,1,148,2019-12-14,1.99,4,109
1075344,Tranquility and Views,4136097,Ralf,,Ward 54,-33.95846,18.3799,Entire home/apt,2589,3,28,2019-03-16,0.46,3,149
1075794,Fabulous 1-Bedroom De Waterkant Apt. WiFi included,1852795,Jenny,,Ward 115,-33.91549,18.41952,Entire home/apt,1449,5,28,2019-11-16,0.36,3,314
1081311,Double room available in Cape Town,5947217,Renate,,Ward 4,-33.86704,18.50602,Private room,224,1,56,2019-12-09,0.91,1,347
1096480,Camps Bay Family Beach House & Pool,6024901,Jennifer,,Ward 54,-33.94989,18.37988,Entire home/apt,4798,10,2,2017-01-09,0.03,1,202
1098439,Sunfilled  city apartment & gardencourtyard,6036284,Michelle,,Ward 54,-33.91792,18.3924,Entire home/apt,1013,4,11,2016-11-21,0.15,10,79
1101917,Maximise Outdoor Living at a Tranquil Garden Hideaway,2789205,Martin,,Ward 62,-34.00681,18.42775,Entire home/apt,3095,3,53,2019-12-08,0.71,2,223
1111212,SC TOPDECK,6099617,Swen,,Ward 100,-34.16258,18.86784,Entire home/apt,1726,3,17,2019-09-14,0.23,1,0
1113647,Bungalow Beach Villa - Cape Town,6111977,Frankie,,Ward 61,-34.12859,18.33909,Entire home/apt,5795,5,0,,,27,360
1116491,"Kommetjie Way, Kommetjie, Cape Town",6111977,Frankie,,Ward 61,-34.13046,18.33639,Entire home/apt,3802,3,2,2019-01-07,0.04,27,315
1123135,Top Floor 2 bed 2 bathroom luxury in Greenpoint,6022497,Ben,,Ward 115,-33.91093,18.4099,Entire home/apt,2476,2,18,2019-12-08,0.24,1,237
1155870,Serendipity608 Blouberg Cape Town,6334194,Elizianne,,Ward 23,-33.80019,18.46225,Entire home/apt,1094,2,23,2019-12-01,0.32,2,350
1162602,Top Sea View Apartment with Style!,6367541,Nicole,,Ward 54,-33.91843,18.39342,Entire home/apt,673,2,18,2019-11-17,0.38,1,1
1167103,Avocet Cape Town Villa home/apt in Cape Town,79694,Harriet,,Ward 113,-33.83333,18.49591,Entire home/apt,1041,90,0,,,8,364
1167111,Avocet Cape Town Villa Guest House,79694,Harriet,,Ward 113,-33.83189,18.49574,Private room,507,1,3,2016-02-18,0.04,8,362
1182416,905 The Decks on Long Street,5808514,Brad,,Ward 115,-33.92107,18.41964,Entire home/apt,1407,3,24,2019-09-29,0.47,3,265
1191976,Unwind at a Bespoke Sea View Studio near the V&A Waterfront,3809204,Chantal,,Ward 115,-33.90112,18.40872,Entire home/apt,1207,3,23,2019-12-17,0.32,7,327
1194568,"Roomy Art Deco flat, Fresnaye/Sea Point, Cape Town",6527833,Isa,,Ward 54,-33.92085,18.38632,Entire home/apt,1435,3,16,2019-12-23,0.23,1,59
1196366,7 Gilmour Hill,6537160,Lauren,,Ward 77,-33.93046,18.40681,Entire home/apt,2195,7,1,2016-07-30,0.02,3,0
1210387,Stunning 4br open plan holiday living in Cape Town,197150,Jean Pierre,,Ward 58,-33.97612,18.47868,Entire home/apt,3503,7,3,2018-08-14,0.08,1,0
1215459,Lagoon side living - a short stroll to the beach,6634043,Sarah,,Ward 55,-33.88576,18.48812,Entire home/apt,1294,10,1,2017-01-05,0.03,2,9
1234685,Terrace Apartment,6732291,Peter,,Ward 54,-33.92027,18.39092,Entire home/apt,1801,5,5,2019-04-27,0.07,1,343
1236257,Bowden Palace | Big Room #1,6053919,James,,Ward 57,-33.94098,18.46999,Private room,323,3,30,2019-09-15,0.46,4,211
1241945,Merridew - Walking distance to Camps Bay Beach,6632489,Turnkey365,,Ward 54,-33.96088,18.37709,Entire home/apt,10454,4,6,2018-12-08,0.09,45,63
1251732,Modern Luxury in Observatory,4030670,Cathal,,Ward 57,-33.94027,18.47536,Private room,940,3,6,2014-05-06,0.08,1,364
1253226,Gorgeous Villa with Sea Views,6632489,Turnkey365,,Ward 54,-33.95505,18.38254,Entire home/apt,11996,4,11,2019-11-16,0.20,45,72
1257559,Private double room,3867415,Siobhan,,Ward 17,-33.99157,18.71148,Private room,549,1,1,2015-02-28,0.02,1,364
1259487,Camps Bay family home with sea views,6513551,Astrid,,Ward 54,-33.95947,18.38406,Entire home/apt,9596,5,7,2019-11-19,0.12,1,331
1277688,Summit  Place Poolside Master Suite,6953888,Summit Place Guest House,,Ward 71,-34.03608,18.43105,Private room,982,1,1,2016-05-26,0.02,5,308
1282324,"Light + simple apartment, Sea point, Cape Town",6871502,Celeste And Jonny,,Ward 54,-33.91231,18.39421,Entire home/apt,802,5,3,2019-01-03,0.04,3,329
1282424,Room in cosy house with garden,6934492,Stefanie,,Ward 74,-34.03669,18.35187,Private room,603,2,4,2018-12-16,0.07,1,301
1285950,"Navine's Homestay, Economy Double",1354282,Navine,,Ward 63,-34.00812,18.5157,Shared room,463,5,0,,,6,364
1295788,Edwardian Apartment in Long Street,7046381,Wolfgang And Vanessa,,Ward 115,-33.92698,18.41345,Entire home/apt,746,2,136,2019-12-02,1.78,1,51
1298275,Magic Camps Bay Suite 1,7059452,Irmgard,,Ward 54,-33.95814,18.38714,Entire home/apt,1207,3,11,2019-02-09,0.15,2,251
1302735,A perfect base in the heart of our beautiful city,6945273,Dilshad,,Ward 115,-33.92384,18.42189,Entire home/apt,844,6,0,,,1,38
1328737,art deco 2 bedroomed apartment,2685101,Zarina,,Ward 115,-33.92773,18.41571,Entire home/apt,2110,3,0,,,1,269
1331150,Stylish Flat overlooking Noordhoek Beach,2280049,Catherine,,Ward 69,-34.13944,18.38524,Entire home/apt,758,2,10,2019-11-09,0.15,2,78
1331613,"Self Cater in Rondebosch, Cape Town",7223146,Wendy,,Ward 58,-33.97327,18.49164,Entire home/apt,1249,2,97,2019-12-21,1.27,2,349
1333749,sea view apartment,7231028,Barbara,,Ward 54,-33.95712,18.38302,Entire home/apt,1407,1,114,2019-12-22,1.54,2,318
1341368,#2  Centre Cape Town 165 Buitenkant st Gardens,7275959,George,,Ward 77,-33.93427,18.42001,Private room,605,2,87,2019-02-10,1.23,5,83
1348581,Deluxe Double /with Breakfast,3006485,Gordon,,Ward 115,-33.91299,18.41547,Private room,1351,2,4,2019-02-21,0.08,5,332
1380178,Beautiful Kloof Street Bachelor Pad,7474571,Lukas,,Ward 115,-33.93327,18.41026,Entire home/apt,492,2,1,2019-06-29,0.16,1,195
1389685,"Style, Comfort, Views, Location!",5460980,Karen,,Ward 23,-33.80808,18.46872,Entire home/apt,1501,3,100,2019-12-13,1.41,1,242
1399720,Franksplaces Juliet Loft Apartment,1191452,Frank & Maria,,Ward 115,-33.91067,18.40308,Entire home/apt,886,5,15,2017-03-25,0.24,4,240
1410077,A heaven of peace and relaxation !,7603872,Adi,,Ward 69,-34.09826,18.36264,Entire home/apt,7057,7,4,2016-02-04,0.07,1,0
1420735,Villa Sunset,7648468,Michael,,Ward 15,-34.06342,18.8488,Entire home/apt,2189,7,1,2015-12-29,0.02,1,365
1424641,Self catering apartment 5 mins to beach -Sea Point,5128906,Elaine,,Ward 54,-33.9104,18.39381,Entire home/apt,1843,2,24,2018-09-06,0.40,1,52
1460067,Loft apartment in the wine district,5234689,Richard,,Ward 16,-34.0368,18.72404,Entire home/apt,647,1,1,2014-01-01,0.01,1,0
1469709,Lovely 1-Bedroom De Waterkant Apt. WiFi included,1852795,Jenny,,Ward 115,-33.91483,18.41812,Entire home/apt,1449,5,19,2019-06-02,0.26,3,305
1487498,Spectacular Cape Town Views,7808003,Pierre,,Ward 77,-33.93767,18.401,Entire home/apt,605,1,11,2019-03-16,0.18,2,317
1495471,Private room at Mountview B&B,7849376,Joe,,Ward 54,-33.91864,18.39252,Private room,1196,1,5,2019-01-23,0.07,1,363
1501182,Beautiful room in the artiest house in Green Point,8019832,Carin,,Ward 115,-33.908,18.4086,Private room,281,1,145,2019-12-16,1.92,2,179
1513030,"Mountain villa: beach, views & nature",3528720,Tom,,Ward 64,-34.10528,18.46491,Entire home/apt,2203,3,154,2019-12-08,2.04,2,143
1519294,Spectacular Clifton 1st Beach Penthouse.,8109114,Margot,,Ward 54,-33.9352,18.3786,Entire home/apt,3278,4,54,2019-11-30,0.74,1,239
1521873,ACORN LODGE HOLIDAY HOUSE IN CAPE TOWN,8122621,June,,Ward 58,-33.96928,18.48059,Entire home/apt,3996,8,11,2019-01-04,0.23,1,144
1522461,Kalk Bay Cottage ,3007248,Florian,,Ward 64,-34.12495,18.44915,Private room,2399,1,3,2014-05-12,0.04,22,349
1545544,"130 Ocean View Drive · Open Plan · 
180° Views",5410279,Adriaan,,Ward 54,-33.91445,18.39603,Entire home/apt,1407,5,31,2019-11-21,0.64,1,9
1554625,-MODERN-Light & Bright Apt with great VIEWS!,5766032,Mia,,Ward 77,-33.94012,18.42387,Entire home/apt,1646,1,3,2019-04-26,0.08,1,343
